   14.757553   11.960000    0.521245   -0.007695    0.521229   -0.004011
   15.037764   11.960000    0.527655   -0.007888    0.527639   -0.004162
   15.317976   11.960000    0.534035   -0.008085    0.534018   -0.004318
   15.598187   11.960000    0.540386   -0.008284    0.540367   -0.004477
   15.878399   11.960000    0.546705   -0.008487    0.546685   -0.004640
   16.158610   11.960000    0.552993   -0.008692    0.552972   -0.004807
   16.438822   11.960000    0.559250   -0.008900    0.559228   -0.004977
   16.719033   11.960000    0.565475   -0.009111    0.565452   -0.005152
   16.999245   11.960000    0.571669   -0.009325    0.571644   -0.005331
   17.279456   11.960000    0.577829   -0.009542    0.577803   -0.005513
   17.559668   11.960000    0.583957   -0.009762    0.583929   -0.005700
   17.839879   11.960000    0.590052   -0.009984    0.590022   -0.005891
   18.120091   11.960000    0.596113   -0.010210    0.596082   -0.006086
   18.400302   11.960000    0.602140   -0.010439    0.602107   -0.006285
   18.680514   11.960000    0.608133   -0.010670    0.608098   -0.006489
   18.960725   11.960000    0.614091   -0.010905    0.614055   -0.006697
   19.240937   11.960000    0.620015   -0.011143    0.619977   -0.006908
   19.521148   11.960000    0.625904   -0.011383    0.625863   -0.007125
   19.801360   11.960000    0.631756   -0.011627    0.631714   -0.007345
   20.081571   11.960000    0.637574   -0.011874    0.637529   -0.007570
   20.361782   11.960000    0.643354   -0.012124    0.643307   -0.007800
   20.641994   11.960000    0.649099   -0.012377    0.649049   -0.008033
   20.922205   11.960000    0.654806   -0.012633    0.654754   -0.008272
   21.202417   11.960000    0.660476   -0.012892    0.660421   -0.008514
   21.482628   11.960000    0.666109   -0.013154    0.666052   -0.008762
   21.762840   11.960000    0.671704   -0.013419    0.671644   -0.009014
   22.043051   11.960000    0.677261   -0.013688    0.677197   -0.009270
   22.323263   11.960000    0.682779   -0.013960    0.682713   -0.009531
   22.603474   11.960000    0.688259   -0.014234    0.688189   -0.009797
   22.883686   11.960000    0.693699   -0.014512    0.693626   -0.010067
   23.163897   11.960000    0.699101   -0.014794    0.699024   -0.010342
   23.444109   11.960000    0.704462   -0.015078    0.704382   -0.010622
   23.724320   11.960000    0.709784   -0.015366    0.709700   -0.010906
   24.004532   11.960000    0.715065   -0.015657    0.714977   -0.011195
   24.284743   11.960000    0.720305   -0.015951    0.720214   -0.011489
   24.564955   11.960000    0.725505   -0.016249    0.725409   -0.011788
   24.845166   11.960000    0.730664   -0.016550    0.730564   -0.012092
   25.125378   11.960000    0.735781   -0.016854    0.735676   -0.012400
   25.405589   11.960000    0.740856   -0.017161    0.740747   -0.012714
   25.685801   11.960000    0.745890   -0.017472    0.745776   -0.013032
   25.966012   11.960000    0.750881   -0.017787    0.750762   -0.013355
   26.246224   11.960000    0.755829   -0.018104    0.755705   -0.013683
   26.526435   11.960000    0.760734   -0.018425    0.760605   -0.014016
   26.806647   11.960000    0.765597   -0.018750    0.765462   -0.014354
   27.086858   11.960000    0.770416   -0.019078    0.770276   -0.014697
   27.367069   11.960000    0.775191   -0.019410    0.775045   -0.015045
   27.647281   11.960000    0.779922   -0.019744    0.779770   -0.015398
   27.927492   11.960000    0.784609   -0.020083    0.784451   -0.015756
   28.207704   11.960000    0.789252   -0.020425    0.789087   -0.016119
   28.487915   11.960000    0.793849   -0.020771    0.793678   -0.016488
   28.768127   11.960000    0.798402   -0.021120    0.798224   -0.016861
   29.048338   11.960000    0.802909   -0.021472    0.802724   -0.017239
   29.328550   11.960000    0.807371   -0.021829    0.807179   -0.017623
   29.608761   11.960000    0.811787   -0.022189    0.811587   -0.018011
   29.888973   11.960000    0.816157   -0.022553    0.815950   -0.018405
   30.169184   11.960000    0.820481   -0.022920    0.820266   -0.018804
   30.449396   11.960000    0.824758   -0.023291    0.824535   -0.019208
   30.729607   11.960000    0.828989   -0.023666    0.828757   -0.019617
   31.009819   11.960000    0.833172   -0.024044    0.832931   -0.020031
   31.290030   11.960000    0.837308   -0.024427    0.837059   -0.020451
   31.570242   11.960000    0.841397   -0.024813    0.841138   -0.020875
   31.850453   11.960000    0.845438   -0.025203    0.845170   -0.021305
   32.130665   11.960000    0.849431   -0.025597    0.849153   -0.021740
   32.410876   11.960000    0.853376   -0.025995    0.853088   -0.022181
   32.691088   11.960000    0.857273   -0.026396    0.856974   -0.022626
   32.971299   11.960000    0.861121   -0.026802    0.860812   -0.023077
   33.251511   11.960000    0.864920   -0.027211    0.864600   -0.023533
   33.531722   11.960000    0.868670   -0.027625    0.868339   -0.023994
   33.811934   11.960000    0.872371   -0.028042    0.872028   -0.024460
   34.092145   11.960000    0.876023   -0.028464    0.875668   -0.024932
   34.372356   11.960000    0.879624   -0.028890    0.879257   -0.025409
   34.652568   11.960000    0.883177   -0.029319    0.882797   -0.025891
   34.932779   11.960000    0.886679   -0.029753    0.886286   -0.026378
   35.212991   11.960000    0.890130   -0.030191    0.889725   -0.026870
   35.493202   11.960000    0.893532   -0.030634    0.893112   -0.027368
   35.773414   11.960000    0.896882   -0.031080    0.896449   -0.027871
   36.053625   11.960000    0.900182   -0.031531    0.899735   -0.028379
   36.333837   11.960000    0.903431   -0.031986    0.902969   -0.028892
   36.614048   11.960000    0.906629   -0.032445    0.906152   -0.029411
   36.894260   11.960000    0.909776   -0.032909    0.909283   -0.029934
   37.174471   11.960000    0.912870   -0.033377    0.912362   -0.030463
   37.454683   11.960000    0.915914   -0.033850    0.915389   -0.030997
   37.734894   11.960000    0.918905   -0.034326    0.918364   -0.031537
   38.015106   11.960000    0.921844   -0.034808    0.921286   -0.032081
   38.295317   11.960000    0.924732   -0.035294    0.924156   -0.032631
   38.575529   11.960000    0.927566   -0.035784    0.926973   -0.033185
   38.855740   11.960000    0.930349   -0.036280    0.929737   -0.033745
   39.135952   11.960000    0.933079   -0.036779    0.932447   -0.034310
   39.416163   11.960000    0.935755   -0.037284    0.935105   -0.034880
   39.696375   11.960000    0.938379   -0.037793    0.937709   -0.035456
   39.976586   11.960000    0.940950   -0.038307    0.940260   -0.036036
   40.256798   11.960000    0.943468   -0.038825    0.942757   -0.036621
   40.537009   11.960000    0.945932   -0.039349    0.945200   -0.037212
   40.817221   11.960000    0.948343   -0.039877    0.947589   -0.037807
   41.097432   11.960000    0.950700   -0.040411    0.949924   -0.038408
   41.377644   11.960000    0.953003   -0.040949    0.952204   -0.039014
   41.657855   11.960000    0.955253   -0.041492    0.954430   -0.039624
   41.938066   11.960000    0.957448   -0.042040    0.956602   -0.040240
   42.218278   11.960000    0.959589   -0.042594    0.958719   -0.040860
   42.498489   11.960000    0.961676   -0.043152    0.960781   -0.041486
   42.778701   11.960000    0.963709   -0.043716    0.962788   -0.042116
   43.058912   11.960000    0.965687   -0.044285    0.964740   -0.042751
   43.339124   11.960000    0.967611   -0.044859    0.966637   -0.043392
   43.619335   11.960000    0.969480   -0.045439    0.968479   -0.044037
   43.899547   11.960000    0.971294   -0.046024    0.970266   -0.044687
   44.179758   11.960000    0.973053   -0.046614    0.971996   -0.045341
   44.459970   11.960000    0.974758   -0.047210    0.973672   -0.046001
   44.740181   11.960000    0.976407   -0.047811    0.975291   -0.046665
   45.020393   11.960000    0.978001   -0.048418    0.976855   -0.047334
   45.300604   11.960000    0.979540   -0.049030    0.978363   -0.048008
   45.580816   11.960000    0.981024   -0.049648    0.979815   -0.048686
   45.861027   11.960000    0.982452   -0.050272    0.981211   -0.049369
   46.141239   11.960000    0.983825   -0.050902    0.982550   -0.050057
   46.421450   11.960000    0.985142   -0.051538    0.983834   -0.050749
   46.701662   11.960000    0.986403   -0.052179    0.985061   -0.051446
   46.981873   11.960000    0.987609   -0.052827    0.986232   -0.052148
   47.262085   11.960000    0.988760   -0.053480    0.987346   -0.052854
   47.542296   11.960000    0.989854   -0.054140    0.988404   -0.053564
   47.822508   11.960000    0.990893   -0.054805    0.989405   -0.054279
   48.102719   11.960000    0.991875   -0.055477    0.990349   -0.054998
   48.382931   11.960000    0.992802   -0.056155    0.991237   -0.055722
   48.663142   11.960000    0.993673   -0.056840    0.992068   -0.056450
   48.943353   11.960000    0.994488   -0.057531    0.992843   -0.057182
   49.223565   11.960000    0.995247   -0.058228    0.993560   -0.057919
   49.503776   11.960000    0.995950   -0.058932    0.994221   -0.058660
   49.783988   11.960000    0.996596   -0.059643    0.994824   -0.059405
   50.064199   11.960000    0.997187   -0.060360    0.995371   -0.060154
   50.344411   11.960000    0.997721   -0.061084    0.995860   -0.060907
   50.624622   11.960000    0.998199   -0.061815    0.996292   -0.061665
   50.904834   11.960000    0.998621   -0.062553    0.996668   -0.062426
   51.185045   11.960000    0.998987   -0.063298    0.996986   -0.063192
   51.465257   11.960000    0.999296   -0.064050    0.997247   -0.063961
   51.745468   11.960000    0.999549   -0.064809    0.997451   -0.064735
   52.025680   11.960000    0.999746   -0.065576    0.997598   -0.065512
   52.305891   11.960000    0.999887   -0.066349    0.997687   -0.066293
   52.586103   11.960000    0.999972   -0.067130    0.997719   -0.067078
   52.866314   11.960000    1.000000   -0.067919    0.997694   -0.067867
   53.146526   11.960000    0.999972   -0.068715    0.997612   -0.068659
   53.426737   11.960000    0.999888   -0.069519    0.997473   -0.069455
   53.706949   11.960000    0.999748   -0.070330    0.997276   -0.070255
   53.987160   11.960000    0.999551   -0.071150    0.997022   -0.071058
   54.267372   11.960000    0.999299   -0.071977    0.996711   -0.071865
   54.547583   11.960000    0.998990   -0.072812    0.996343   -0.072675
   54.827795   11.960000    0.998625   -0.073656    0.995918   -0.073488
   55.108006   11.960000    0.998204   -0.074508    0.995435   -0.074305
   55.388218   11.960000    0.997728   -0.075368    0.994895   -0.075126
   55.668429   11.960000    0.997195   -0.076237    0.994298   -0.075949
   55.948640   11.960000    0.996606   -0.077114    0.993644   -0.076776
   56.228852   11.960000    0.995962   -0.078000    0.992933   -0.077606
   56.509063   11.960000    0.995261   -0.078894    0.992165   -0.078439
   56.789275   11.960000    0.994505   -0.079798    0.991340   -0.079275
   57.069486   11.960000    0.993693   -0.080710    0.990458   -0.080114
   57.349698   11.960000    0.992826   -0.081632    0.989519   -0.080957
   57.629909   11.960000    0.991902   -0.082563    0.988524   -0.081802
